,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
75,3,15,L3H15,0.011682986,0.033951875,0.0005614068,0.0870106,0.0031234014,0.84693,0.38228372,0.017511379,0.04267931,0.0006859145,0.13610955
76,3,16,L3H16,0.020620003,0.036441166,7.092531e-05,0.007620795,0.00016965444,0.14833306,-0.8696614,0.027295584,0.06739376,0.00022036902,0.028167285
77,3,17,L3H17,0.0048102513,0.033176422,0.0,0.054102868,0.00062770536,-0.85823965,-0.98489285,0.013156377,0.044673912,0.0,0.080561936
78,3,18,L3H18,0.008812746,0.044401098,0.0,0.06686764,0.0035322274,-0.3932654,-0.5763392,0.014890321,0.05753064,0.0,0.08638594
79,3,19,L3H19,0.027239347,0.032226726,0.00062770804,0.08773386,0.0004959286,0.75245994,-0.335837,0.035294373,0.04038309,0.0009782375,0.1347539
80,4,0,L4H0,0.018468276,0.03617291,0.00042476898,0.06957987,0.0013129849,0.81568545,-0.59913033,0.026286364,0.045713574,0.00067340507,0.11927623
81,4,1,L4H1,0.027171679,0.011546154,8.164825e-11,0.013387117,4.6167235e-05,0.7187539,-0.7979964,0.0381792,0.026750486,1.1971471e-07,0.03748968
82,4,2,L4H2,0.0156034725,0.0147226155,3.356298e-08,0.007384993,0.0010571035,0.8613546,0.1063999,0.026277836,0.04914827,3.8585955e-07,0.03965001
83,4,3,L4H3,0.031009002,0.008174753,1.0614451e-07,0.005755301,1.0440846e-05,0.8340679,-0.6122522,0.042693067,0.026984282,2.858756e-06,0.035252213
84,4,4,L4H4,0.015008032,0.038528822,8.1181366e-05,0.021882448,0.000777481,-0.25720647,-0.98267156,0.020088557,0.06240555,0.0003509462,0.06888339
85,4,5,L4H5,0.0264534,0.005488328,7.087961e-16,0.00043142185,4.158292e-05,-0.08669789,-0.95152783,0.036352474,0.025869876,9.710838e-11,0.005145582
86,4,6,L4H6,0.011711565,0.04171146,0.00019421063,0.034533937,0.0025561792,-0.12406885,-0.82367826,0.014457548,0.07083837,0.0003806179,0.07150169
87,4,7,L4H7,0.013701775,0.043868784,0.00040375208,0.042131495,0.0003224536,-0.33314508,-0.8903045,0.016907034,0.08163927,0.0010263342,0.114616565
