,L,H,label,head_dla,mover_attn,mover_dla,dla_ratio,induction,eigenvals_vocab,eigenvals_resid,head_dla_no_ind,mover_attn_no_ind,mover_dla_no_ind,ratio_dla_no_ind
0,0,0,L0H0,0.0457023,0.024053967,0.0027616513,0.111464314,0.001523171,0.47613224,0.7775009,0.056754805,0.033640273,0.004530493,0.23504268
1,0,1,L0H1,0.195244,0.00012438248,2.1809183e-06,2.5141597e-05,1.5223058e-05,0.41098994,0.35272682,0.23749271,0.00020846346,3.5676276e-06,5.6274577e-05
2,0,2,L0H2,0.061186153,0.026345553,0.00073467963,0.022733036,0.0016316338,0.42510936,0.2596186,0.0774197,0.036066163,0.0013264121,0.050571818
3,0,3,L0H3,0.08541166,2.9812618e-05,4.5076436e-09,2.5821869e-06,1.7108286e-07,0.4874491,0.6670256,0.11154099,0.00013332417,1.4433704e-07,2.4859693e-05
4,0,4,L0H4,0.09233045,0.0026411382,8.667358e-05,0.0017858549,3.983677e-05,0.5650429,0.83842593,0.12027098,0.00701355,0.00024187191,0.0066041863
5,0,5,L0H5,0.110043496,0.0008457471,2.4837063e-05,0.0003990619,1.5194355e-05,0.39442077,0.5584431,0.13816251,0.0019768248,7.642722e-05,0.001613082
6,0,6,L0H6,0.21053372,0.014694036,0.001790935,0.011612061,0.0014740063,0.50811464,0.8444745,0.24642211,0.021567343,0.0029559797,0.022024041
7,0,7,L0H7,0.10115444,0.010057839,3.3908482e-06,0.0029044978,0.00023365296,0.45166337,0.4137908,0.12636554,0.035227515,1.5356456e-05,0.017313302
8,0,8,L0H8,0.08642878,0.046860598,0.00020380375,0.057593033,0.0013637312,0.3607273,0.24488962,0.13448077,0.06585794,0.000336282,0.12954928
9,0,9,L0H9,0.07875469,0.040361047,0.0,0.06392924,0.0010330365,0.05068033,0.028157882,0.1168868,0.05039222,1.7822691e-05,0.095136754
10,0,10,L0H10,0.09905349,0.036360793,0.0012186413,0.037866987,0.00073812774,0.14760208,0.3584099,0.116494,0.046660595,0.002880812,0.06797934
11,0,11,L0H11,0.073472366,0.03974802,1.1777103e-05,0.04421793,0.0048874184,0.08780728,0.1628827,0.12771714,0.051945016,0.0,0.057463408
